TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,insurancePremium,totalClaimAmount,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,driverAge,timeAsCustomer,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,educationLevel,claimStatus,incidentSeverity,authoritiesInvolved,numBodilyInjuries,policeReportBool,INCIDENT_STATE,INCIDENT_CITY,incidentTime,AGENT_ID,VENDOR_ID
2021-03-24 00:00:00,TXN00007502,A00008678,PLC00005280,2012-02-01,2021-03-13,2021-03-18,Motor,88.31,9000,Marcia Oetting,19803 North Mitkof Loop,,Anchorage,AK,99577,285-65-9657,Y,25,108,Y,3,M,Mortgage,HI,84822194,LWQL67714350420685,High School,A,Minor Loss,Police,1,1,AR,Fayetteville,17,AGENT00391,VNDR00189
2021-03-25 00:00:00,TXN00007503,A00009526,PLC00002217,2015-01-18,2021-03-14,2021-03-19,Motor,108.63,6000,Anita Goble,370 Wallace Road,#D-28,Nashville,TN,37211,195-88-8828,Y,59,87,Y,7,H,Own,LI,98960563,SARE83331620065450,Masters,A,Major Loss,,1,0,CA,San Leandro,8,AGENT01041,VNDR00203
2021-03-25 00:00:00,TXN00007509,A00004146,PLC00006911,2016-02-05,2021-03-19,2021-03-21,Motor,78.84,3000,Jason Freeman,60 Bagley Street,,Saint Johnsbury,VT,5819,681-35-2286,N,30,87,Y,6,M,Rent,HI,62995852,LJAB06760845613847,Masters,A,Total Loss,Ambulance,1,0,AL,Montgomery,14,AGENT00947,VNDR00056
2021-03-25 00:00:00,TXN00007529,A00007536,PLC00002459,2015-09-14,2021-03-07,2021-03-12,Motor,109.95,8000,Christopher Stull,95 Woods Hill Road,,,VT,5488,526-30-0616,Y,27,65,Y,6,L,Own,HI,107565066,TFQH46214764009538,Bachelor,A,Minor Loss,,1,1,AR,Fayetteville,8,AGENT00359,
2021-03-26 00:00:00,TXN00007532,A00003587,PLC00007227,2012-04-02,2021-03-17,2021-03-20,Motor,103.2,10000,Barbara Borrelli,534 North 31st Street,#1,Louisville,KY,40212,370-88-5069,Y,62,30,Y,6,L,Own,MI,67085660,UTQH84939943851434,Masters,A,Total Loss,,1,1,KY,Louisville,16,AGENT01168,VNDR00151
2021-03-26 00:00:00,TXN00007535,A00002323,PLC00005754,2016-02-14,2021-03-06,2021-03-11,Motor,137.29,1000,Steven Kopicko,8935 Cole Drive,,Arvada,CO,80004,452-36-3017,Y,48,112,Y,3,L,Own,LI,89778382,UCSX96976890668653,Bachelor,A,Minor Loss,Ambulance,0,1,GA,Tybee Island,23,AGENT00577,VNDR00423
2021-03-26 00:00:00,TXN00007545,A00002990,PLC00000941,2017-07-22,2021-03-25,2021-03-25,Motor,98.91,7000,Alyssa Sherman,13417 West Marlette Court,,Litchfield Park,AZ,85340,477-97-7530,Y,58,50,N,2,H,Rent,LI,80007405,WRRS50627105356364,Bachelor,A,Total Loss,,1,1,MD,Linthicum Heights,7,AGENT00088,VNDR00315
2021-03-26 00:00:00,TXN00007546,A00001946,PLC00004776,2010-10-17,2021-03-21,2021-03-22,Motor,73.48,8000,Donna Pharmer,880 General George Patton Road,,Nashville,TN,37221,017-87-0435,Y,64,89,Y,2,M,Mortgage,HI,98940619,WPSX30327711259947,Bachelor,A,Major Loss,,1,1,CA,Bakersfield,13,AGENT00186,VNDR00489
2021-03-26 00:00:00,TXN00007550,A00009131,PLC00007342,2019-06-21,2021-03-06,2021-03-11,Motor,120.34,7000,David Simmons,689 Stableway Road,,Pike Road,AL,36064,329-22-6612,Y,31,12,Y,6,M,Rent,HI,87921607,XGUL94144688178776,MD,A,Major Loss,,0,1,CO,Arvada,15,AGENT00796,VNDR00068
2021-03-27 00:00:00,TXN00007568,A00005154,PLC00002587,2012-09-08,2021-03-10,2021-03-15,Motor,110.43,7000,Bill Valle,8852 Broderick Street,,Montgomery,AL,36117,790-23-7691,Y,37,115,Y,2,M,Rent,LI,89128301,CMTV22169783656805,High School,A,Major Loss,Ambulance,1,0,TN,Nashville,0,AGENT01113,VNDR00154
2021-03-27 00:00:00,TXN00007571,A00003204,PLC00006952,2013-02-16,2021-03-13,2021-03-18,Motor,82.58,10000,Gracie Horne,5792 Owl Hill Avenue,,Santa Rosa,CA,95409,575-17-7509,Y,55,6,Y,7,H,Rent,MI,62939847,FMJT78111539439243,Bachelor,A,Major Loss,Other,1,0,AL,Montgomery,19,AGENT00082,VNDR00045
2021-03-28 00:00:00,TXN00007578,A00000311,PLC00001316,2015-01-01,2021-03-17,2021-03-22,Motor,105.08,9000,Connie Larrabee,3823 Shannon Run Trail,,Louisville,KY,40299,050-95-1608,Y,51,10,Y,6,H,Rent,MI,79754617,MKCS70566679414492,Masters,A,Total Loss,Police,1,1,VT,Shelburne,2,AGENT00488,VNDR00422
2021-03-28 00:00:00,TXN00007588,A00009239,PLC00005442,2017-09-07,2021-03-10,2021-03-15,Motor,109.39,8000,Stephen Nelson,2829 31st Street Northwest,,Washington,DC,20008,695-96-1453,Y,40,6,Y,7,L,Own,MI,79005780,WABM01418178954707,Bachelor,A,Total Loss,,1,0,AR,Fayetteville,8,AGENT00905,
2021-03-29 00:00:00,TXN00007608,A00000596,PLC00004883,2019-02-19,2021-03-24,2021-03-25,Motor,121.48,5000,Belinda Harrison,114 Middle Road,,,VT,5488,798-78-6934,Y,37,36,Y,2,M,Mortgage,HI,69074022,LBMQ24542159348182,Bachelor,A,Minor Loss,Ambulance,0,1,AL,Montgomery,1,AGENT00015,VNDR00508
2021-03-29 00:00:00,TXN00007611,A00003001,PLC00008761,2016-11-10,2021-03-12,2021-03-17,Motor,87.28,1000,Darryl Stewart,321 Kentucky Avenue Southeast,,Washington,DC,20003,804-35-0352,Y,63,26,Y,3,M,Mortgage,MI,49675247,OMCU37730114780356,Bachelor,A,Minor Loss,,0,0,DC,Washington,4,AGENT01083,
2021-03-30 00:00:00,TXN00007624,A00002621,PLC00007083,2011-02-25,2021-03-16,2021-03-21,Motor,135.18,8000,Marion Clement,962 South Silverado Drive,#103,Fayetteville,AR,72701,660-87-9527,N,25,79,Y,2,L,Mortgage,LI,128795420,EYNA62198161102508,High School,A,Minor Loss,Other,1,1,MD,Millersville,8,AGENT01125,VNDR00039
2021-03-30 00:00:00,TXN00007629,A00002810,PLC00003365,2014-03-10,2021-03-10,2021-03-15,Motor,108.2,7000,Willie Carbary,9 Thomas Street,,Ashland,MA,1721,201-19-1466,Y,54,61,Y,7,M,Mortgage,MI,63216420,IESP69921293628159,College,A,Minor Loss,,1,0,KY,Louisville,14,AGENT00475,VNDR00325
2021-03-30 00:00:00,TXN00007631,A00003902,PLC00007489,2017-08-16,2021-03-23,2021-03-25,Motor,96.44,7000,Latasha Lovern,40 Highwood Drive,,Manchester,CT,6040,656-50-2826,Y,60,95,Y,2,L,Mortgage,MI,44643960,ZRQX14294627254364,Bachelor,A,Minor Loss,,1,1,AZ,Glendale,5,AGENT01156,VNDR00385
2021-03-31 00:00:00,TXN00007641,A00001603,PLC00000384,2013-08-01,2021-03-15,2021-03-20,Motor,83.28,9000,Allen Sachs,3777 Mowry Avenue,#APT 17,Fremont,CA,94538,451-49-1195,N,57,88,Y,4,M,Own,MI,62865539,HVAK31646951069539,Bachelor,A,Minor Loss,Ambulance,1,1,AL,Montgomery,2,AGENT00214,
2021-03-31 00:00:00,TXN00007649,A00002960,PLC00007536,2016-06-06,2021-03-11,2021-03-16,Motor,90.03,2000,Randall Woolum,1909 Seventh Street,M,Berkeley,CA,94710,667-24-0948,Y,55,74,Y,7,M,Mortgage,HI,38903360,DPEV87291652358789,High School,A,Minor Loss,Police,1,0,AR,Fayetteville,7,AGENT00648,VNDR00468
2021-03-31 00:00:00,TXN00007658,A00003820,PLC00008215,2018-03-12,2021-03-24,2021-03-26,Motor,130.32,7000,Josefina Ahrens,449 Saratoga Lane,,Montgomery,AL,36117,732-79-7007,Y,29,79,Y,5,M,Own,HI,118644206,KOSD68491109934900,High School,A,Minor Loss,Police,1,1,GA,Savannah,16,AGENT00176,
2021-03-31 00:00:00,TXN00007661,A00005832,PLC00009424,2014-07-29,2021-03-27,2021-03-28,Motor,120.87,3000,Sue Roberts,44 Downey Drive,,Manchester,CT,6040,258-04-5703,Y,34,113,Y,5,M,Own,HI,59309260,GICU90387883270614,College,A,Major Loss,Police,1,1,AR,Fayetteville,7,AGENT00965,
2021-04-01 00:00:00,TXN00007665,A00007503,PLC00001977,2014-08-21,2021-03-15,2021-03-20,Motor,108.36,2000,David Bradley,1163 Rosedale Drive,,Montgomery,AL,36107,824-49-5487,Y,25,74,Y,5,M,Own,HI,10786589,GNZO11136847434419,Bachelor,A,Total Loss,Ambulance,1,1,DC,Washington,5,AGENT01165,VNDR00317
2021-04-01 00:00:00,TXN00007666,A00002096,PLC00006763,2015-03-08,2021-03-30,2021-03-30,Motor,74.52,7000,Thomas Finley,2917 Miramar Drive,,Fayetteville,AR,72704,898-38-5291,Y,29,69,Y,5,M,Mortgage,MI,18669488,KUJZ97565153064609,Bachelor,A,Major Loss,Police,1,0,VT,Alburgh,23,AGENT00552,VNDR00153
2021-04-01 00:00:00,TXN00007669,A00001104,PLC00008779,2011-06-29,2021-03-22,2021-03-25,Motor,94.36,7000,Frank Young,29 Church Street,D,Easthampton,MA,1027,492-90-1506,Y,46,85,Y,3,L,Mortgage,MI,103064891,QPNA24715551356569,High School,A,Major Loss,Police,1,1,TN,Nashville,18,AGENT00467,VNDR00477
2021-04-01 00:00:00,TXN00007677,A00005850,PLC00001739,2011-04-27,2021-03-19,2021-03-24,Motor,96.91,9000,Donald Gray,1304 Southwest 67th Street,,Oklahoma City,OK,73159,701-06-7282,Y,63,112,Y,2,L,Own,MI,63759330,NZVO85988787277821,High School,A,Total Loss,Police,1,0,AL,Montgomery,11,AGENT00236,VNDR00513
2021-04-01 00:00:00,TXN00007682,A00003781,PLC00008131,2014-12-30,2021-03-14,2021-03-19,Motor,71.29,8000,Tonia Helm,1938 Arcadian Street,,Savannah,GA,31405,190-92-0588,Y,37,116,Y,3,M,Rent,MI,109576257,BJEY48076621646012,Bachelor,A,Total Loss,Police,0,1,OK,Norman,3,AGENT00246,VNDR00161
2021-04-01 00:00:00,TXN00007683,A00004127,PLC00008463,2011-06-22,2021-03-12,2021-03-17,Motor,132.39,9000,David Sullivan,835 Shiloh Court,,Redding,CA,96003,470-28-6323,Y,40,111,Y,4,M,Own,MI,105679226,ELHC59540118447195,Bachelor,A,Major Loss,Police,1,0,AZ,Glendale,2,AGENT00366,VNDR00151
2021-04-02 00:00:00,TXN00007690,A00006190,PLC00002323,2014-08-02,2021-03-13,2021-03-18,Motor,138.72,2000,Jennifer Shannon,552 Maynadier Lane,,Crownsville,MD,21032,060-66-5573,Y,60,89,Y,2,L,Mortgage,MI,117695243,GIPF51846353732447,College,A,Minor Loss,,0,1,GA,Savannah,15,AGENT01128,VNDR00123
2021-04-02 00:00:00,TXN00007691,A00005915,PLC00009682,2011-03-30,2021-03-17,2021-03-22,Motor,104.68,1000,Jeanette Polanski,6763 Depew Street,,Arvada,CO,80003,511-49-4756,N,63,28,Y,2,M,Rent,MI,24427588,QTML09838220990057,Bachelor,A,Total Loss,Police,1,1,TN,Nashville,15,AGENT00823,
2021-04-03 00:00:00,TXN00007711,A00003775,PLC00007349,2019-02-09,2021-03-23,2021-03-28,Motor,70.92,9000,Dale Johnson,4525 West Frier Drive,,Glendale,AZ,85301,893-46-0856,N,37,75,N,3,L,Mortgage,MI,61099144,QCOA86390908238140,High School,A,Minor Loss,Ambulance,0,0,VT,Barnard,23,AGENT00801,VNDR00058
2021-04-03 00:00:00,TXN00007713,A00003470,PLC00007211,2019-05-03,2021-03-26,2021-03-29,Motor,89.5,4000,Sara Stanbaugh,1816 14th Avenue,,Nashville,TN,37208,135-36-9450,Y,36,28,Y,4,L,Rent,HI,50232653,RFLC00687441662367,College,A,Major Loss,,0,1,AL,Montgomery,18,AGENT00653,VNDR00262
2021-04-03 00:00:00,TXN00007726,A00000855,PLC00006151,2017-09-10,2021-03-19,2021-03-24,Motor,80.17,4000,Amy Evans,6518 Dolphin Court,,Glen Burnie,MD,21061,760-08-9982,N,52,78,Y,6,L,Mortgage,HI,30336773,LFWW70546801631352,College,A,Total Loss,Police,0,1,CA,Hayward,3,AGENT00493,
2021-04-03 00:00:00,TXN00007728,A00001923,PLC00007136,2014-02-01,2021-03-23,2021-03-28,Motor,134.56,2000,David Love,83 Kennedy Road,,Manchester,CT,6042,802-30-9448,N,42,89,Y,5,M,Rent,MI,45316092,IDCQ03230285261642,MD,A,Total Loss,Ambulance,0,0,CA,San Leandro,3,AGENT01064,
2021-04-04 00:00:00,TXN00007733,A00002860,PLC00006712,2014-03-05,2021-03-23,2021-03-28,Motor,119.44,7000,Eva Gering,45 Brackett Street,#611,Quincy,MA,2169,624-98-1584,Y,26,63,Y,2,L,Rent,LI,110175168,VIRN49388668308461,Bachelor,A,Total Loss,Ambulance,0,1,CA,Oakland,13,AGENT00256,VNDR00521
2021-04-04 00:00:00,TXN00007735,A00000470,PLC00004985,2015-11-22,2021-03-29,2021-03-31,Motor,129.18,7000,Mary Valerius,6007 Applegate Lane,,Louisville,KY,40219,265-13-1857,Y,53,48,N,6,L,Mortgage,HI,104058136,TXAM43773302468167,PhD,A,Minor Loss,Police,1,1,GA,Pooler,18,AGENT00437,VNDR00359
2021-04-04 00:00:00,TXN00007736,A00001798,PLC00005395,2019-11-07,2021-03-19,2021-03-24,Motor,97.75,3000,Lawrence Wender,1330 North Mission Boulevard,,Fayetteville,AR,72701,157-48-0907,N,28,28,Y,3,H,Mortgage,LI,31127062,QIMW78303869328291,Masters,A,Minor Loss,Police,0,1,MD,Glen Burnie,5,AGENT00231,
2021-04-04 00:00:00,TXN00007753,A00006324,PLC00000206,2015-03-01,2021-03-26,2021-03-29,Motor,123.18,2000,Gayle Kraft,8513 Pipit Court,,Montgomery,AL,36117,548-55-2528,Y,25,80,Y,3,L,Mortgage,LI,41217438,NNPL44556701515082,Bachelor,A,Total Loss,,1,1,AL,Montgomery,5,AGENT00134,
2021-04-05 00:00:00,TXN00007762,A00003763,PLC00008033,2014-02-22,2021-03-20,2021-03-25,Motor,100.37,6000,Peter Rhodes,1418 Paddocks Court,,Crownsville,MD,21032,679-15-3230,Y,44,23,Y,2,M,Mortgage,HI,125601630,CHYS82794980838707,High School,A,Major Loss,Other,1,1,AK,Anchorage,9,AGENT00098,
2021-04-05 00:00:00,TXN00007765,A00007634,PLC00001470,2018-07-11,2021-03-23,2021-03-28,Motor,108.78,6000,Raymond Little,649 South 41st Street,,Louisville,KY,40211,605-07-9231,Y,27,68,Y,6,M,Own,LI,53001959,NCYT86292367122233,Bachelor,A,Minor Loss,Police,1,0,CO,Arvada,16,AGENT01178,VNDR00040
2021-04-05 00:00:00,TXN00007771,A00000919,PLC00007552,2018-07-14,2021-03-31,2021-04-01,Motor,94.94,2000,Ruth Maretti,804 Old Coach Place,,Nashville,TN,37076,025-75-2856,Y,60,12,Y,5,L,Rent,LI,44430759,UTKR71497322826150,Masters,A,Total Loss,Other,1,0,CO,Arvada,22,AGENT00033,VNDR00287
2021-04-05 00:00:00,TXN00007778,A00005272,PLC00001756,2019-10-14,2021-03-18,2021-03-23,Motor,83.24,5000,Flossie Leleux,2436 Naples Avenue,,Panama City,FL,32405,619-83-9236,Y,55,70,Y,2,M,Rent,MI,122412220,EUHA05462192448438,High School,A,Total Loss,Ambulance,1,1,AZ,Glendale,22,AGENT00126,
2021-04-06 00:00:00,TXN00007787,A00007247,PLC00002231,2014-09-09,2021-03-28,2021-03-31,Motor,91.66,9000,Susie Cheatam,1318 35th Street Northwest,,Washington,DC,20007,168-11-6896,Y,61,75,Y,2,M,Rent,LI,79451075,YKWK65374750606510,Bachelor,A,Major Loss,Police,1,1,MA,Salem,10,AGENT00095,VNDR00103
2021-04-06 00:00:00,TXN00007790,A00003282,PLC00003146,2011-04-12,2021-03-21,2021-03-26,Motor,131.92,3000,Henry Goff,1914 Stratford Downs Drive,,Montgomery,AL,36117,798-14-0112,Y,27,15,Y,4,M,Mortgage,HI,32939398,QXKC06487713914254,High School,A,Major Loss,Ambulance,0,0,DC,Washington,15,AGENT00286,VNDR00193
2021-04-06 00:00:00,TXN00007791,A00008253,PLC00006937,2013-12-02,2021-04-04,2021-04-04,Motor,117.77,6000,Christy Berry,18 Hamilton Street Northwest,,Washington,DC,20011,271-69-9492,Y,38,92,Y,7,M,Mortgage,MI,57213808,VFTS92672442658746,High School,A,Minor Loss,Ambulance,1,0,GA,Savannah,20,AGENT01093,VNDR00364
2021-04-06 00:00:00,TXN00007792,A00007681,PLC00008193,2011-06-13,2021-03-26,2021-03-31,Motor,93.52,4000,Cheryl Fletcher,5815 West Del Lago Circle,,Glendale,AZ,85308,764-26-0507,N,34,7,Y,2,L,Own,MI,47286955,EHPF39694620329560,High School,A,Major Loss,Ambulance,1,1,MD,Harwood,6,AGENT01157,
2021-04-06 00:00:00,TXN00007798,A00007642,PLC00008250,2016-11-12,2021-03-27,2021-03-30,Motor,81.12,5000,Bryant Hoskins,8188 Poinsett Terrace,,Pasadena,MD,21122,765-94-9787,Y,42,77,Y,3,M,Own,MI,52415656,FLEB43129725997558,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Fresno,0,AGENT00101,VNDR00006
2021-04-06 00:00:00,TXN00007799,A00005395,PLC00008548,2012-01-11,2021-03-29,2021-04-01,Motor,99.69,10000,Nathaniel Flannery,1521 159th Avenue,,San Leandro,CA,94578,177-14-2238,N,52,99,Y,4,M,Mortgage,MI,97529374,USTT27173810643393,Masters,A,Major Loss,Police,1,1,TN,Nashville,20,AGENT00222,
2021-04-07 00:00:00,TXN00007807,A00004357,PLC00004408,2016-07-28,2021-03-20,2021-03-25,Motor,128.16,7000,Dennis Nelson,501 Holly Avenue,,Pooler,GA,31322,782-91-6625,Y,51,23,Y,2,M,Rent,HI,89208629,FKMX45003475172889,Bachelor,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,2,AGENT00817,VNDR00597
2021-04-07 00:00:00,TXN00007808,A00000835,PLC00003273,2014-04-13,2021-03-19,2021-03-24,Motor,76.86,10000,Ila Douglas,145 Grau Drive,,Fremont,CA,94536,458-65-4546,Y,50,14,Y,3,M,Mortgage,MI,97444271,MDLU58712473995173,Bachelor,A,Major Loss,Police,1,1,TN,Nashville,10,AGENT00224,
2021-04-07 00:00:00,TXN00007812,A00001161,PLC00003447,2015-01-09,2021-03-22,2021-03-27,Motor,86.11,5000,Barbara Smalls,2169 Barre Road,,Hubbardston,MA,1452,867-77-3049,Y,53,68,Y,6,L,Mortgage,HI,121573856,TTJB29452226742585,PhD,A,Major Loss,,0,1,CT,Manchester,1,AGENT00468,VNDR00099
2021-04-07 00:00:00,TXN00007814,A00004480,PLC00004547,2014-08-21,2021-04-04,2021-04-04,Motor,81.73,2000,Jamie Pitt,1718 Underwood Road,,Gambrills,MD,21054,594-68-2198,N,64,105,Y,2,M,Mortgage,MI,26446156,LHNK72025373830965,High School,A,Minor Loss,Police,0,0,CA,Oakland,19,AGENT00386,VNDR00465
2021-04-07 00:00:00,TXN00007826,A00003367,PLC00002965,2016-04-27,2021-03-26,2021-03-31,Motor,130.59,7000,Ramon Williams,7966 Chase Circle,#96,Arvada,CO,80003,188-96-7581,N,55,58,Y,3,M,Mortgage,MI,20027584,ONNM90733643163770,Bachelor,A,Major Loss,Police,1,1,OK,Oklahoma City,22,AGENT00755,VNDR00087
2021-04-08 00:00:00,TXN00007848,A00001064,PLC00009797,2018-02-20,2021-03-24,2021-03-29,Motor,73.52,1000,Kristen Merkle,19 Katama Way,,Pooler,GA,31322,049-78-2023,Y,60,68,Y,5,L,Mortgage,MI,88419600,AZGX48367791769366,Bachelor,A,Total Loss,,1,0,GA,Savannah,18,AGENT00571,VNDR00330
2021-04-08 00:00:00,TXN00007868,A00000269,PLC00005172,2017-12-10,2021-03-25,2021-03-30,Motor,71.41,10000,Amanda Murphy,241 Braxton Way,,Edgewater,MD,21037,773-90-6080,Y,43,20,Y,3,M,Mortgage,LI,78925418,PULU16500636899005,Bachelor,D,Total Loss,Ambulance,1,0,CA,Berkeley,21,AGENT00096,
2021-04-08 00:00:00,TXN00007869,A00008661,PLC00003470,2011-10-25,2021-03-24,2021-03-29,Motor,81.36,3000,Garrett Seymore,57 Birdie Lane,,Tewksbury,MA,1876,305-90-6946,Y,39,50,N,5,M,Rent,MI,111089334,JVJC64932732826332,Bachelor,A,Minor Loss,,0,1,CO,Arvada,13,AGENT00433,VNDR00037
2021-04-09 00:00:00,TXN00007870,A00009857,PLC00002704,2011-04-08,2021-04-04,2021-04-05,Motor,125.96,10000,Julia Lewis,2142 Colonel Way,,Odenton,MD,21113,893-84-1867,N,27,54,Y,7,L,Mortgage,MI,91951854,VFTA95974041129028,Bachelor,A,Major Loss,Ambulance,1,1,AL,Montgomery,14,AGENT00954,
2021-04-09 00:00:00,TXN00007872,A00006893,PLC00001631,2020-01-05,2021-04-07,2021-04-07,Motor,91.06,2000,Wilson Kuster,3919 Landherr Drive,,Louisville,KY,40299,138-23-9289,N,29,47,N,6,M,Rent,HI,117735459,IVGO46900521816806,Bachelor,D,Minor Loss,,1,1,AR,Fayetteville,0,AGENT00891,VNDR00108
2021-04-09 00:00:00,TXN00007875,A00001786,PLC00006102,2019-08-02,2021-04-08,2021-04-08,Motor,101.34,6000,Christopher Bartkowski,3301 Old Muldoon Road,,Anchorage,AK,99504,595-46-3517,Y,55,102,Y,2,M,Mortgage,MI,47017687,MOBT45537200412511,College,A,Minor Loss,,0,1,AZ,Glendale,21,AGENT00574,VNDR00327
2021-04-09 00:00:00,TXN00007876,A00000152,PLC00008304,2010-06-17,2021-04-04,2021-04-05,Motor,79.48,8000,Ellen Baker,1987 Boxer Court,,San Lorenzo,CA,94580,675-77-4389,Y,32,73,N,7,L,Rent,LI,71195766,JJEB55320288037829,PhD,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,0,AGENT00281,VNDR00232
2021-04-09 00:00:00,TXN00007885,A00002396,PLC00004821,2013-03-28,2021-04-07,2021-04-07,Motor,87.71,8000,Thomas Allen,37 Rushforde Drive,,Manchester,CT,6040,281-76-2992,N,52,68,Y,7,L,Mortgage,MI,56851504,UNHV58411195235012,Masters,A,Total Loss,Police,1,1,AR,Fayetteville,16,AGENT00561,
2021-04-09 00:00:00,TXN00007888,A00009230,PLC00004277,2012-12-24,2021-03-31,2021-04-03,Motor,119.05,3000,Abel Burkett,2325 Eastridge Circle,,Moore,OK,73160,695-36-2706,N,40,83,Y,5,H,Rent,LI,103523840,TRDR20977832589314,High School,A,Major Loss,Ambulance,1,1,CA,Fremont,4,AGENT00489,VNDR00470
2021-04-09 00:00:00,TXN00007896,A00006074,PLC00004450,2016-11-09,2021-03-29,2021-04-03,Motor,130.89,1000,Donna Delafuente,2201 Fendall Court,,Crofton,MD,21114,131-78-3536,Y,62,119,N,5,L,Rent,HI,78389562,YWVG07399362409093,College,A,Minor Loss,Police,1,1,CT,Manchester,2,AGENT00805,
2021-04-09 00:00:00,TXN00007901,A00004536,PLC00001607,2018-07-29,2021-03-30,2021-04-02,Motor,108.01,1000,Matilde Tyler,7018 Russell Court,,Arvada,CO,80007,861-79-9980,N,29,27,Y,7,M,Mortgage,LI,89803804,NLUI48422174142606,Bachelor,A,Major Loss,Police,1,0,MD,Arnold,10,AGENT00849,VNDR00268
2021-04-10 00:00:00,TXN00007902,A00000971,PLC00001944,2017-07-18,2021-03-31,2021-04-03,Motor,93.88,9000,Hugh Haynes,8293 Grayson Grove,,Montgomery,AL,36117,530-83-9312,N,57,78,Y,6,M,Rent,HI,51571711,PEEL37357157438166,High School,A,Total Loss,Police,0,1,MA,Everett,16,AGENT00579,VNDR00123
2021-04-10 00:00:00,TXN00007907,A00007747,PLC00001206,2017-12-17,2021-03-26,2021-03-31,Motor,137.02,1000,Cecil Davis,115 Colemont Court,,Nashville,TN,37013,633-01-3132,Y,46,19,Y,5,H,Mortgage,HI,55510503,DVAZ13391519828309,Bachelor,A,Minor Loss,Police,1,1,MA,Lawrence,22,AGENT00289,
2021-04-10 00:00:00,TXN00007917,A00006182,PLC00003330,2011-06-01,2021-03-25,2021-03-30,Motor,78.5,4000,Kimberly Kocher,20270 Andover Avenue,,Port Charlotte,FL,33954,687-46-1536,Y,30,15,Y,3,L,Own,MI,75440954,GGWY53317254762816,High School,A,Total Loss,Ambulance,1,1,FL,Panama City Beach,12,AGENT00820,
2021-04-11 00:00:00,TXN00007927,A00004198,PLC00007415,2014-01-26,2021-04-01,2021-04-04,Motor,93.66,10000,Martin Parrott,1101 West 48th Street,,Savannah,GA,31405,141-17-2714,Y,43,64,Y,2,L,Mortgage,HI,40613266,GQZU65193769692119,Bachelor,A,Total Loss,Police,1,1,CA,Piedmont,10,AGENT00619,VNDR00135
2021-04-11 00:00:00,TXN00007936,A00006501,PLC00005467,2010-08-20,2021-04-01,2021-04-04,Motor,116.34,5000,Linda Hedrick,618 Ava Circle Northeast,,Washington,DC,20017,809-85-2606,Y,32,61,Y,4,H,Own,HI,73252979,WMGW27329424523209,Bachelor,A,Total Loss,,1,0,OK,Oklahoma City,13,AGENT00410,
2021-04-11 00:00:00,TXN00007937,A00009072,PLC00008972,2018-04-13,2021-03-22,2021-03-27,Motor,73.49,3000,Emily Larue,27 Cabbage Crossing,,Savannah,GA,31411,615-05-4562,Y,56,118,Y,7,L,Rent,HI,102123542,PSMC08473148619723,College,A,Total Loss,Police,1,1,AK,Anchorage,15,AGENT00720,
2021-04-11 00:00:00,TXN00007939,A00004528,PLC00005086,2011-06-28,2021-03-23,2021-03-28,Motor,104.07,7000,Samuel Gonzalez,4667 Benning Road Southeast,,Washington,DC,20019,495-46-4849,Y,57,84,Y,5,L,Mortgage,LI,15838623,UQJH74363669543272,MD,A,Minor Loss,Police,0,1,CA,Fremont,7,AGENT00755,VNDR00586
2021-04-11 00:00:00,TXN00007941,A00006308,PLC00000006,2019-03-21,2021-03-27,2021-04-01,Motor,78.93,9000,Lauren Carver,8507 Lorento Street,,Panama City Beach,FL,32408,317-50-6976,Y,28,69,N,3,L,Mortgage,LI,125640947,PXVB56175321090550,Bachelor,A,Major Loss,,0,1,MD,Harwood,9,AGENT01064,VNDR00262
2021-04-11 00:00:00,TXN00007948,A00002386,PLC00001371,2019-07-15,2021-04-04,2021-04-06,Motor,84.09,3000,Susan Woodson,5209 North Dewey Avenue,,Oklahoma City,OK,73118,676-41-7257,Y,33,39,N,4,M,Rent,LI,83137709,RWRE50040693744765,High School,A,Major Loss,Ambulance,1,0,AZ,Glendale,2,AGENT00428,VNDR00242
2021-04-12 00:00:00,TXN00007958,A00000484,PLC00007584,2015-10-25,2021-03-23,2021-03-28,Motor,72.03,9000,Jeremiah Dennis,2829 Cambridge Court,,Oklahoma City,OK,73116,202-89-5437,Y,51,114,Y,6,M,Rent,MI,25234301,FXHU25063971604542,High School,A,Total Loss,,1,0,CO,Arvada,18,AGENT00428,
2021-04-12 00:00:00,TXN00007960,A00004680,PLC00007519,2010-06-20,2021-03-31,2021-04-05,Motor,70.56,10000,Julia Manzo,712 Southwest 1st Street,,Moore,OK,73160,137-76-4404,Y,58,97,Y,4,M,Own,LI,29732058,TKFX94191998196029,Bachelor,A,Major Loss,,1,1,MA,Hardwick,23,AGENT00272,VNDR00537
