TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
2021-06-21 00:00:00,TXN00009770,A00006276,PLC00003847,2016-03-30,2021-06-05,2021-06-10,Life,92.56,29000,Mary Simpkins,142 Ash Drive,,Montgomery,AL,36117,073-67-5923,Y,55,63,Y,5,M,Own,LI,090097874,EBKT98337375862923,Bachelor,A,Minor Loss,Ambulance,1,1,DC,Washington,21,AGENT00458,VNDR00349
2021-06-21 00:00:00,TXN00009771,A00007801,PLC00003700,2019-10-11,2021-06-08,2021-06-13,Travel,80.86,1000,Melvin Sparks,600 West 19th Avenue,APT B,Anchorage,AK,99503,817-20-8623,Y,62,73,Y,6,M,Rent,LI,080573272,RBFQ73070552838945,High School,A,Minor Loss,Other,1,1,KY,Plantation,14,AGENT00747,VNDR00200
2021-06-21 00:00:00,TXN00009772,A00008445,PLC00005141,2015-04-30,2021-06-11,2021-06-14,Mobile,8.09,600,James Snow,67 Steeplechase Drive,,Manchester,CT,06040,019-88-8364,Y,55,86,Y,6,M,Own,HI,015475646,PZWR57928912545135,High School,A,Major Loss,Police,0,0,FL,Panama City,3,AGENT00194,
2021-06-21 00:00:00,TXN00009773,A00009777,PLC00006248,2011-12-17,2021-06-02,2021-06-07,Mobile,10.18,200,Jeanne Bigelow,1520 H Street Northwest,,Washington,DC,20006,205-31-4898,Y,49,79,Y,3,M,Rent,HI,080327046,WGFH57474474675919,High School,A,Major Loss,None,1,0,OK,Moore,10,AGENT00964,VNDR00414
2021-06-21 00:00:00,TXN00009774,A00007275,PLC00007470,2018-08-22,2021-06-08,2021-06-13,Property,132.43,33000,Drew Mclaughlin,1 Kempf Drive,,Easton,MA,02375,022-98-1263,Y,44,117,Y,2,M,Mortgage,MI,097770851,AQFP22234742361384,Masters,A,Major Loss,Police,0,1,AR,Fayetteville,12,AGENT00520,VNDR00540
2021-06-22 00:00:00,TXN00009775,A00008435,PLC00009467,2012-02-06,2021-06-17,2021-06-18,Property,143.37,15000,Morris Moore,716 Waller Road,,Brentwood,TN,37027,751-97-8944,N,29,87,Y,7,L,Rent,HI,113359758,SNRV66065278465675,Masters,A,Total Loss,Ambulance,1,1,KY,Louisville,23,AGENT00901,VNDR00318
2021-06-22 00:00:00,TXN00009776,A00007744,PLC00007989,2014-11-22,2021-06-05,2021-06-10,Travel,82.76,3000,Donald Robbins,10175 West 58th Place,#505,Arvada,CO,80004,624-82-5950,Y,49,26,Y,4,L,Rent,LI,015974493,UCNU57662491298586,NA,A,Major Loss,Ambulance,0,0,AZ,Glendale,15,AGENT00617,
2021-06-22 00:00:00,TXN00009777,A00006357,PLC00007591,2012-02-03,2021-06-03,2021-06-08,Life,52.82,33000,Jeremy Sanders,2515 60th Avenue,,Oakland,CA,94605,027-74-8518,Y,61,55,Y,5,H,Rent,HI,128993549,GIXS70799329370067,Masters,A,Total Loss,Ambulance,0,0,CO,Fort Collins,20,AGENT00247,VNDR00358
2021-06-22 00:00:00,TXN00009778,A00006436,PLC00005631,2019-09-10,2021-06-07,2021-06-12,Mobile,8.62,300,Allison Martin,7802 North Alsup Road,,Litchfield Park,AZ,85340,040-72-7829,Y,51,42,Y,5,H,Own,LI,119042975,AFPO30101697062879,High School,A,Major Loss,None,1,1,AL,Montgomery,18,AGENT00336,VNDR00204
2021-06-22 00:00:00,TXN00009779,A00004313,PLC00003252,2014-01-08,2021-06-15,2021-06-17,Life,62.29,14000,Todd Graham,2348 Cantalise Drive,,Dublin,CA,94568,376-51-7384,Y,28,95,Y,4,H,Rent,LI,109475219,MFYG84580380898689,Bachelor,A,Minor Loss,Police,1,1,KY,Louisville,20,AGENT00802,
2021-06-22 00:00:00,TXN00009780,A00008178,PLC00009197,2014-07-24,2021-06-11,2021-06-16,Travel,70.08,2000,Odell Rodarte,1417 Stoneykirk Road,,Pelham,AL,35124,869-35-6090,Y,40,59,Y,4,H,Own,HI,038085385,QSLZ69494937456896,Bachelor,A,Major Loss,Ambulance,0,1,CT,Manchester,16,AGENT00330,VNDR00049
2021-06-22 00:00:00,TXN00009781,A00005052,PLC00007793,2012-04-08,2021-06-14,2021-06-17,Property,142.07,14000,Thomas Beaudion,15 Cranberry Hill Road,,Thetford,VT,05043,556-55-9860,N,35,35,Y,6,H,Rent,MI,029815603,OISO96323758679995,Bachelor,A,Total Loss,Ambulance,1,1,OK,Oklahoma City,8,AGENT00117,VNDR00128
2021-06-22 00:00:00,TXN00009782,A00005936,PLC00006494,2019-08-05,2021-06-05,2021-06-10,Property,140.69,12000,Louis Langeness,3541 North Road,,Maidstone,VT,05905,255-29-8327,Y,64,25,Y,3,H,Mortgage,LI,040522807,QYZW09503773667552,Bachelor,A,Major Loss,Police,0,1,MD,Laurel,7,AGENT01018,
2021-06-22 00:00:00,TXN00009783,A00000988,PLC00003496,2017-11-19,2021-06-05,2021-06-10,Life,70.61,48000,Judith Lee,109 High Street,,Manchester,CT,06040,726-93-4207,N,49,59,Y,2,M,Mortgage,MI,013388159,KQMP24307391399151,NA,A,Major Loss,Other,0,1,KY,Louisville,9,AGENT00622,VNDR00051
2021-06-22 00:00:00,TXN00009784,A00000486,PLC00008306,2017-06-04,2021-06-18,2021-06-19,Mobile,9.25,300,Megan Jones,39 Tania Drive,,Manchester,CT,06040,342-60-6863,Y,59,55,Y,3,M,Rent,HI,020291802,FCXM45135817470883,Bachelor,A,Major Loss,None,1,1,AZ,Glendale,15,AGENT00248,VNDR00407
2021-06-22 00:00:00,TXN00009785,A00002862,PLC00009701,2014-01-03,2021-06-05,2021-06-10,Life,57.57,36000,Lisa Tew,5055 West 58th Avenue,,Arvada,CO,80002,107-51-7451,N,50,9,Y,7,L,Own,HI,057535447,QLSK85927429525959,College,A,Major Loss,Ambulance,0,1,CO,Arvada,6,AGENT00816,VNDR00283
2021-06-22 00:00:00,TXN00009786,A00005270,PLC00001011,2016-12-05,2021-06-20,2021-06-20,Health,108.83,8000,Lillian Ross,43 Henderson Avenue,,Savannah,GA,31406,612-53-2419,Y,43,64,Y,5,L,Own,HI,069840599,TPMZ85462008343676,High School,A,Total Loss,None,1,0,DC,Washington,7,AGENT00082,VNDR00555
2021-06-22 00:00:00,TXN00009787,A00009629,PLC00008127,2012-11-13,2021-06-06,2021-06-11,Mobile,8.55,100,Ronald Lee,1835 Pointer Lane,,Fayetteville,AR,72701,729-71-2584,N,53,35,Y,7,L,Mortgage,MI,089411584,XONR57686176073381,High School,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,17,AGENT00582,
2021-06-22 00:00:00,TXN00009788,A00000047,PLC00008507,2019-06-08,2021-06-10,2021-06-15,Health,192.72,8000,Ricky Maxam,7450 Wade Circle,,Anchorage,AK,99518,523-64-0725,Y,52,72,Y,2,H,Mortgage,LI,038323827,LLMP30885451869938,Bachelor,A,Total Loss,None,1,1,FL,Panama City,10,AGENT00683,VNDR00233
2021-06-22 00:00:00,TXN00009789,A00009649,PLC00000753,2016-07-31,2021-06-06,2021-06-11,Life,81.27,67000,Lawrence Ferris,3601 South Portland Avenue,,Oklahoma City,OK,73119,423-98-0305,N,41,107,Y,7,H,Mortgage,MI,093542779,LBKR45330858249212,High School,A,Total Loss,Ambulance,1,1,KY,Louisville,14,AGENT00511,VNDR00316
2021-06-22 00:00:00,TXN00009790,A00007008,PLC00007286,2019-03-26,2021-06-21,2021-06-21,Property,94.21,35000,Carlos Ganley,1257 John Street,,Nashville,TN,37210,314-22-2844,Y,38,84,Y,3,L,Rent,LI,055230977,CJID61308221536189,High School,A,Total Loss,Ambulance,1,0,CA,Berkeley,11,AGENT00567,VNDR00099
2021-06-22 00:00:00,TXN00009791,A00007645,PLC00008733,2014-01-17,2021-06-02,2021-06-07,Mobile,6.75,200,Margaret Rogers,9009 West Nicolet Avenue,,Glendale,AZ,85305,795-70-5365,Y,54,13,Y,6,L,Rent,HI,044624125,PBPI78119738220390,High School,A,Major Loss,Other,1,1,KY,Louisville,21,AGENT00955,
2021-06-22 00:00:00,TXN00009792,A00003811,PLC00002850,2016-06-10,2021-06-20,2021-06-20,Travel,95.29,2000,Walter Hommell,201 West Street,,Annapolis,MD,21401,411-78-9374,N,36,18,Y,2,L,Mortgage,MI,021832545,DITD94485653927190,Bachelor,A,Minor Loss,Ambulance,1,1,OK,Edmond,9,AGENT00219,
2021-06-22 00:00:00,TXN00009793,A00003334,PLC00006073,2015-09-26,2021-06-13,2021-06-16,Health,191.71,11000,Chris Collazo,122 Summer Street,#1,Medford,MA,02155,653-56-6745,N,34,112,Y,4,M,Rent,LI,120423680,RNRE38739773065932,MD,A,Minor Loss,Police,1,1,VT,Montpelier,12,AGENT00870,VNDR00090
2021-06-22 00:00:00,TXN00009794,A00009320,PLC00006470,2012-04-28,2021-06-10,2021-06-15,Motor,132.77,10000,Pamela Lawson,412 Lakefront Drive,,Panama City Beach,FL,32413,374-52-9584,Y,30,34,Y,2,L,Own,HI,120819812,KFSI96791939474267,College,A,Minor Loss,Ambulance,0,1,VT,Saint Albans City,22,AGENT00992,VNDR00205
2021-06-22 00:00:00,TXN00009795,A00000065,PLC00003298,2018-05-09,2021-06-16,2021-06-18,Property,145.22,22000,Yvonne Brown,24147 Clinton Court,,Hayward,CA,94545,138-06-2304,N,31,117,Y,2,H,Mortgage,MI,067056343,WMLW06347747060178,Bachelor,A,Total Loss,None,1,0,KY,Louisville,3,AGENT01009,VNDR00513
2021-06-22 00:00:00,TXN00009796,A00004152,PLC00007818,2016-09-26,2021-06-08,2021-06-13,Health,128.28,5000,William Duncan,5327 Pierce Street,,Arvada,CO,80002,776-43-0763,Y,28,9,Y,6,L,Rent,LI,113458633,NNFJ17775067021750,College,A,Minor Loss,Police,1,0,AR,Fayetteville,21,AGENT00890,VNDR00168
2021-06-22 00:00:00,TXN00009797,A00007475,PLC00005874,2012-09-22,2021-06-07,2021-06-12,Mobile,6.86,200,Dominic Rister,6725 Pamela Court,,Montgomery,AL,36116,123-50-2123,Y,34,59,Y,5,M,Mortgage,LI,111896792,OEBQ93462290427261,Bachelor,A,Major Loss,Police,0,1,KY,Louisville,10,AGENT00544,VNDR00364
2021-06-22 00:00:00,TXN00009798,A00006505,PLC00005132,2012-12-12,2021-06-10,2021-06-15,Mobile,8.73,600,Rosa Karle,1931 West Deane Street,A,Fayetteville,AR,72703,693-60-7899,Y,40,66,Y,6,M,Rent,MI,104716342,CYEU93595684345740,College,A,Total Loss,Ambulance,1,1,CT,Manchester,7,AGENT00912,VNDR00468
2021-06-22 00:00:00,TXN00009799,A00009696,PLC00003107,2020-01-28,2021-06-20,2021-06-20,Property,88.08,38000,Alyson Mcfarland,9300 C Street,,Oakland,CA,94603,595-17-8866,Y,31,107,Y,6,H,Rent,LI,076088014,HTCO64678616936681,Bachelor,A,Major Loss,Police,0,1,CT,Manchester,19,AGENT00765,VNDR00386
2021-06-22 00:00:00,TXN00009800,A00001810,PLC00008924,2012-05-15,2021-06-19,2021-06-19,Health,122.8,4000,Maria Soule,302 Mcmillin Street,,Nashville,TN,37203,871-34-7645,N,61,60,Y,6,M,Mortgage,MI,031084354,SYKT94504981578892,Bachelor,A,Minor Loss,None,1,0,AZ,Glendale,8,AGENT00716,
2021-06-23 00:00:00,TXN00009801,A00007966,PLC00002143,2010-07-13,2021-06-22,2021-06-22,Property,124.35,20000,Richard Gish,2611 Bluefield Avenue,,Nashville,TN,37214,364-31-7488,Y,27,108,Y,6,L,Rent,LI,069879890,CRJB75890535327105,PhD,A,Total Loss,None,1,0,CO,Arvada,14,AGENT01050,
2021-06-23 00:00:00,TXN00009802,A00007933,PLC00003773,2011-03-11,2021-06-07,2021-06-12,Property,144.78,11000,Norman Perry,5821 Taft Street,,Arvada,CO,80004,749-49-3744,N,63,69,Y,3,L,Rent,LI,075005988,CUCU31297243458972,PhD,A,Major Loss,Ambulance,1,1,CO,Telluride,15,AGENT00682,
2021-06-23 00:00:00,TXN00009803,A00007995,PLC00001821,2015-01-06,2021-06-12,2021-06-17,Property,84.19,36000,Gina Minvielle,341 West Tudor Road,#STE 000103,Anchorage,AK,99503,866-38-7131,Y,38,98,Y,4,H,Rent,LI,014864083,URPU20765771034853,Bachelor,A,Major Loss,Ambulance,1,1,OK,Norman,16,AGENT01029,VNDR00120
2021-06-23 00:00:00,TXN00009804,A00000634,PLC00006607,2010-11-07,2021-06-09,2021-06-14,Motor,70.2,10000,Earl Novotny,1345 G Street Southeast,,Washington,DC,20003,236-24-9533,N,37,113,Y,6,L,Own,LI,100819418,KSGV02516556827079,MD,A,Total Loss,None,0,1,CT,Manchester,23,AGENT00544,
2021-06-23 00:00:00,TXN00009805,A00003991,PLC00000463,2014-11-26,2021-06-13,2021-06-16,Life,90.49,73000,Kevin Mccall,615 Long Hunter Court,,Nashville,TN,37217,353-12-5129,Y,37,79,Y,5,H,Own,MI,102481307,TGIP81927826247085,High School,A,Minor Loss,Ambulance,0,1,TN,Nashville,10,AGENT00944,VNDR00240
2021-06-23 00:00:00,TXN00009806,A00002142,PLC00009532,2019-11-24,2021-06-14,2021-06-17,Motor,138.36,10000,Evelyn Wright,201 East 16th Avenue,#APT 000420,Anchorage,AK,99501,789-48-4764,Y,54,86,Y,3,L,Rent,MI,049584749,DFZP62603273429184,Masters,A,Minor Loss,Other,0,1,TN,Nashville,2,AGENT00990,
2021-06-23 00:00:00,TXN00009807,A00004113,PLC00000045,2019-12-23,2021-06-06,2021-06-11,Health,152.33,3000,Cynthia Garcia,18687 County Road 97,,Woodland,CA,95695,540-06-3720,Y,49,64,Y,7,L,Mortgage,MI,095550581,QYIO25151683311660,High School,A,Minor Loss,Ambulance,0,1,OK,Oklahoma City,12,AGENT00557,
2021-06-23 00:00:00,TXN00009808,A00007914,PLC00007329,2019-07-18,2021-06-20,2021-06-20,Motor,73.81,2000,Gregory Corea,1504 East 55th Street,,Savannah,GA,31404,422-30-0442,N,33,18,Y,3,L,Rent,LI,086499952,TSUZ07831710674692,Bachelor,A,Total Loss,Ambulance,0,1,MA,New Bedford,1,AGENT00076,
2021-06-23 00:00:00,TXN00009809,A00002322,PLC00000785,2011-03-22,2021-06-16,2021-06-18,Health,197.59,3000,Jennifer Rhymes,6862 North 44th Avenue,#3,Glendale,AZ,85301,241-45-2987,N,59,57,Y,7,L,Rent,MI,019388166,FJDN09079728294449,Bachelor,A,Minor Loss,Ambulance,0,1,AR,Fayetteville,23,AGENT00229,
2021-06-23 00:00:00,TXN00009810,A00001092,PLC00006232,2018-06-01,2021-06-19,2021-06-20,Health,124.89,3000,Lucille Ramirez,1358 Scenic Avenue,R B,Berkeley,CA,94708,595-34-6988,Y,51,39,Y,2,L,Own,HI,021258378,XTEZ65764010769433,Masters,A,Major Loss,None,1,1,FL,Panama City,13,AGENT01199,VNDR00461
2021-06-23 00:00:00,TXN00009811,A00002949,PLC00009674,2012-08-09,2021-06-05,2021-06-10,Property,82.35,31000,Martha Meeks,19 Murray Road,,Essex,VT,05452,772-98-9433,Y,62,75,Y,3,L,Rent,MI,094684720,WDVQ94778787210773,High School,A,Total Loss,None,0,1,CT,Manchester,1,AGENT00653,VNDR00072
2021-06-23 00:00:00,TXN00009812,A00003452,PLC00009962,2010-12-28,2021-06-21,2021-06-21,Travel,87.31,3000,Theodore Townsend,3301 Old Muldoon Road,,Anchorage,AK,99504,319-17-3282,Y,25,93,Y,7,M,Rent,MI,059805269,RQWI58541535577911,Bachelor,A,Total Loss,Ambulance,1,1,CA,Redlands,2,AGENT00682,
2021-06-23 00:00:00,TXN00009813,A00005495,PLC00002962,2013-09-22,2021-06-14,2021-06-17,Travel,76.18,3000,Leslie Stocks,2139 Glynnwood Drive,,Savannah,GA,31404,128-71-3237,N,51,6,Y,2,L,Mortgage,MI,019195333,GOWN07600815017678,Bachelor,A,Major Loss,Other,1,1,MA,Peabody,15,AGENT00754,VNDR00050
2021-06-23 00:00:00,TXN00009814,A00009011,PLC00008814,2018-01-25,2021-06-13,2021-06-16,Health,184.94,18000,Charles Hutchinson,5 Yerxa Road,#2,Cambridge,MA,02140,065-41-6206,Y,41,16,Y,4,H,Own,MI,110743383,RFKV56658165416115,High School,A,Major Loss,Ambulance,1,1,AR,Fayetteville,23,AGENT00646,VNDR00494
2021-06-23 00:00:00,TXN00009815,A00003568,PLC00000262,2011-02-03,2021-06-04,2021-06-09,Health,111.99,4000,Dorcas Peterson,62 Prospect Avenue,#1,Quincy,MA,02170,072-41-6251,Y,46,105,Y,3,L,Mortgage,HI,106063611,SESN66855939536759,NA,A,Total Loss,None,1,1,KY,Louisville,4,AGENT00711,
2021-06-23 00:00:00,TXN00009816,A00000372,PLC00004381,2015-04-24,2021-06-10,2021-06-15,Property,155.29,39000,Jose Bailey,1897 Poplar Ridge Road,,Pasadena,MD,21122,699-76-8328,Y,40,10,Y,2,M,Mortgage,LI,066693008,ZTZX84440469185033,Bachelor,A,Minor Loss,None,1,1,DC,Washington,1,AGENT00634,
2021-06-23 00:00:00,TXN00009817,A00007308,PLC00006378,2011-04-30,2021-06-17,2021-06-19,Mobile,8.22,400,Ollie Williams,3 Kimball Street,,Marblehead,MA,01945,373-69-2847,Y,25,59,Y,6,L,Mortgage,HI,020069571,FWUB75608029691101,MD,A,Minor Loss,Other,1,1,AK,Anchorage,22,AGENT00090,
2021-06-23 00:00:00,TXN00009818,A00008903,PLC00001293,2014-07-05,2021-06-04,2021-06-09,Motor,128.41,9000,Jean Courtney,141 Lavigne Road,,Colchester,VT,05446,620-59-7137,Y,50,96,Y,5,L,Rent,MI,050155468,KWVM17224925850485,Bachelor,A,Major Loss,Police,1,1,CA,Mammoth Lakes,12,AGENT01023,VNDR00215
2021-06-23 00:00:00,TXN00009819,A00004543,PLC00005295,2019-02-03,2021-06-03,2021-06-08,Life,85.71,41000,Marie Rameriz,5170 Hickory Hollow Parkway,#935,Nashville,TN,37013,216-26-5701,Y,51,19,N,4,M,Rent,LI,080532747,PLJS56369601706126,High School,A,Minor Loss,Ambulance,0,0,CA,Fremont,9,AGENT00473,
2021-06-23 00:00:00,TXN00009820,A00004324,PLC00005797,2013-08-23,2021-06-22,2021-06-22,Health,106.68,20000,Mary Strickland,18827 Fish Hatchery Road,,Anchorage,AK,99577,742-15-6082,N,31,88,Y,6,M,Rent,MI,116566140,NXCP95920599518628,Masters,A,Total Loss,Ambulance,1,1,AL,Montgomery,9,AGENT00586,
2021-06-23 00:00:00,TXN00009821,A00002419,PLC00003878,2014-07-21,2021-06-05,2021-06-10,Property,141.25,37000,Mark Birdsell,27 Leary Drive,,Savannah,GA,31406,059-68-1422,Y,45,56,Y,4,L,Own,MI,014562880,MDCD29696678008355,NA,A,Major Loss,Police,1,1,CA,Hayward,1,AGENT00083,
2021-06-23 00:00:00,TXN00009822,A00003390,PLC00003245,2015-06-10,2021-06-15,2021-06-18,Life,83.56,46000,Eric Polanco,4306 Bylsma Circle,,Panama City,FL,32404,624-54-6196,Y,59,86,Y,2,M,Own,MI,060303776,SKKP08775763974618,Bachelor,A,Total Loss,Ambulance,1,1,AZ,Glendale,14,AGENT01072,VNDR00527
2021-06-23 00:00:00,TXN00009823,A00007422,PLC00008342,2014-08-01,2021-06-08,2021-06-13,Life,64.06,82000,Leland Young,2640 8th Avenue,C,Oakland,CA,94606,373-02-8604,Y,31,47,Y,7,M,Rent,MI,042602929,ITRB03994969138052,Bachelor,A,Major Loss,Police,1,1,FL,Panama City,3,AGENT00451,VNDR00107
2021-06-24 00:00:00,TXN00009824,A00004066,PLC00000208,2017-11-21,2021-06-20,2021-06-21,Travel,86.61,1000,Michael Hosler,208 Towne Lake Way,,Pooler,GA,31322,799-45-3836,Y,31,119,Y,5,M,Rent,HI,105635833,GOUD19842576321209,High School,A,Major Loss,None,0,1,OK,Oklahoma City,9,AGENT00833,
2021-06-24 00:00:00,TXN00009825,A00008353,PLC00000527,2010-07-03,2021-06-05,2021-06-10,Mobile,9.83,400,Beatriz Poole,204 North Holt Street,,Montgomery,AL,36104,586-50-5648,Y,40,7,Y,3,H,Rent,MI,086931245,TTBI93053927584433,Bachelor,A,Major Loss,Police,1,1,CA,Pioneer,4,AGENT00748,VNDR00522
2021-06-24 00:00:00,TXN00009826,A00003769,PLC00008676,2010-07-20,2021-06-10,2021-06-15,Mobile,6.74,700,Julio Drake,6740 Van Gordon Street,,Arvada,CO,80004,415-93-1265,Y,55,99,Y,6,L,Own,HI,047592542,FPVL09215985822369,Bachelor,A,Major Loss,None,1,1,FL,Panama City,7,AGENT00205,
2021-06-24 00:00:00,TXN00009827,A00006637,PLC00000398,2017-06-26,2021-06-09,2021-06-14,Property,125.63,13000,Nellie Sheppard,503 Blackwood Terrace Southeast,,Calhoun,GA,30701,315-99-5133,N,25,101,Y,3,H,Own,MI,128685475,XABI93507442142686,Bachelor,A,Major Loss,Police,0,1,CA,Mammoth Lakes,21,AGENT00435,
2021-06-24 00:00:00,TXN00009828,A00007594,PLC00006705,2012-12-12,2021-06-13,2021-06-18,Property,113.92,33000,Fred Lennard,205 Harrison Avenue,,Louisville,KY,40243,127-36-5401,N,38,54,Y,5,M,Own,HI,105389176,OARO32677278564376,High School,A,Minor Loss,Ambulance,1,1,CO,Arvada,7,AGENT00195,VNDR00029
2021-06-24 00:00:00,TXN00009829,A00007342,PLC00009630,2015-06-04,2021-06-23,2021-06-23,Property,135.39,36000,Erica Hamson,7002 Secrest Court,,Arvada,CO,80007,152-87-8318,Y,58,23,Y,5,M,Own,MI,101154839,EGMM73897921009463,Bachelor,A,Total Loss,Other,1,1,KY,Louisville,17,AGENT00148,VNDR00256
2021-06-24 00:00:00,TXN00009830,A00009983,PLC00001267,2019-09-29,2021-06-11,2021-06-16,Mobile,10.48,700,Stephen Zielinski,194 North Main Street,#1F,Webster,MA,01570,238-49-2460,Y,34,112,Y,3,M,Own,MI,043889563,QOLH48320378767447,High School,A,Minor Loss,Ambulance,1,1,AL,Calera,4,AGENT00680,VNDR00477
2021-06-24 00:00:00,TXN00009831,A00000719,PLC00002289,2012-10-23,2021-06-23,2021-06-23,Health,195.61,2000,Esperanza Thompson,824 Main Street,D,Manchester,CT,06040,898-43-0996,Y,52,53,Y,5,L,Mortgage,HI,087473582,JUGO26736145714982,NA,A,Total Loss,Ambulance,1,0,MD,Deale,10,AGENT00798,VNDR00221
2021-06-24 00:00:00,TXN00009832,A00005833,PLC00000274,2015-12-07,2021-06-22,2021-06-22,Life,81.5,91000,John Anthony,12013 Blue Moon Avenue,,Oklahoma City,OK,73162,331-30-8991,Y,60,89,Y,6,L,Own,LI,127361868,VCJN77066753042625,Bachelor,A,Major Loss,Other,1,0,DC,Washington,3,AGENT00086,
2021-06-24 00:00:00,TXN00009833,A00007212,PLC00005257,2012-02-04,2021-06-19,2021-06-20,Motor,92.87,7000,John Stafford,201 Lee Boulevard,,Savannah,GA,31405,261-22-3984,Y,36,90,Y,7,L,Mortgage,HI,076701841,VITM10004387464046,PhD,A,Total Loss,Ambulance,1,1,FL,Merritt Island,23,AGENT00160,
2021-06-24 00:00:00,TXN00009834,A00006418,PLC00005838,2013-05-13,2021-06-17,2021-06-19,Property,136.14,39000,Tommie Salmi,55 Armory Street,#1,Quincy,MA,02169,339-34-2234,Y,41,7,Y,4,M,Own,HI,042406646,TEOR71085343058288,NA,A,Total Loss,Ambulance,0,1,TN,Nashville,5,AGENT00147,
2021-06-24 00:00:00,TXN00009835,A00001200,PLC00002783,2020-01-25,2021-06-11,2021-06-16,Mobile,9.6,600,Rhonda Farrell,8404 South Villa Avenue,,Oklahoma City,OK,73159,096-19-8845,N,59,32,Y,7,M,Mortgage,MI,113867651,EUDJ18734726735337,High School,A,Major Loss,Police,1,1,AZ,Glendale,10,AGENT00966,
2021-06-24 00:00:00,TXN00009836,A00001265,PLC00002345,2018-01-28,2021-06-05,2021-06-10,Mobile,10.6,500,Charles Knight,7002 Secrest Court,,Arvada,CO,80007,571-55-0081,Y,63,67,Y,7,L,Own,LI,030648571,VSHP29462311379004,Bachelor,A,Major Loss,Other,1,1,TN,Nashville,22,AGENT00558,VNDR00050
2021-06-24 00:00:00,TXN00009837,A00000045,PLC00004623,2012-01-13,2021-06-07,2021-06-12,Health,100.43,17000,Corey Phillips,19448 Currant Drive,,Edmond,OK,73012,030-30-3861,Y,33,20,Y,4,L,Own,MI,052325283,MULM31119673084964,Bachelor,A,Total Loss,None,1,1,AZ,Glendale,8,AGENT01133,VNDR00078
2021-06-24 00:00:00,TXN00009838,A00009192,PLC00002884,2014-04-12,2021-06-16,2021-06-19,Property,133.5,12000,Crystal Wedemeyer,1608 Gales Street Northeast,,Washington,DC,20002,839-46-4584,N,27,39,Y,2,H,Mortgage,HI,030384194,RSDV97294157301933,NA,A,Total Loss,Other,1,1,MD,Annapolis,14,AGENT00025,VNDR00051
2021-06-24 00:00:00,TXN00009839,A00003275,PLC00009400,2013-10-31,2021-06-09,2021-06-14,Health,199.52,3000,Isabel Cox,3801 North Ann Arbor Place,,Oklahoma City,OK,73122,740-47-8727,Y,61,34,Y,3,H,Mortgage,LI,029269479,DTXN96491160510461,College,A,Major Loss,Police,1,0,GA,Pooler,0,AGENT01015,VNDR00580
2021-06-24 00:00:00,TXN00009840,A00009306,PLC00004680,2018-09-19,2021-06-07,2021-06-12,Mobile,9.79,700,Clarence Defalco,737 Nelson Road,,Ludlow,VT,05149,480-30-9556,Y,25,30,Y,4,L,Rent,MI,107146582,ZEBW59111821290218,Bachelor,A,Total Loss,None,1,0,MD,Glen Burnie,16,AGENT00619,VNDR00383
2021-06-24 00:00:00,TXN00009841,A00001470,PLC00000588,2017-09-05,2021-06-10,2021-06-15,Motor,124.08,4000,Patricia Overstreet,4617 East 3rd Street,,Panama City,FL,32404,397-43-3691,Y,61,31,Y,6,L,Mortgage,LI,028131443,ZQCB75822514145775,Bachelor,A,Major Loss,Ambulance,1,0,MA,Salem,4,AGENT01128,
2021-06-24 00:00:00,TXN00009842,A00007916,PLC00003232,2014-06-15,2021-06-08,2021-06-13,Motor,86.75,9000,Emily Dearborn,501 Running Creek Place,,Louisville,KY,40243,888-91-3641,Y,60,38,Y,5,M,Own,MI,100077221,FLRA93589075215353,High School,A,Minor Loss,Police,0,1,AZ,Glendale,16,AGENT00849,VNDR00591
2021-06-24 00:00:00,TXN00009843,A00001264,PLC00006903,2018-03-01,2021-06-16,2021-06-19,Travel,65.39,2000,Efren Luckner,275 Ridge Lane,#204,Waltham,MA,02452,448-30-9660,Y,50,69,Y,7,H,Rent,MI,124777222,NITO95922660007336,Bachelor,A,Total Loss,Police,1,1,CT,Manchester,19,AGENT00230,VNDR00377
2021-06-24 00:00:00,TXN00009844,A00003838,PLC00004088,2015-03-10,2021-06-15,2021-06-18,Life,61.42,90000,Tonita Marler,7111 North 75th Avenue,#1067,Glendale,AZ,85303,783-61-8390,Y,52,9,Y,3,L,Mortgage,LI,089142280,TPAH46709710174953,Bachelor,A,Total Loss,None,1,0,CO,Arvada,3,AGENT00267,
